date,item_code,item_desc,item_variation,item_weight,index_name
2020-03-01,2103038,madeira e taco,-2.11,0.0137,IPCA-15
2020-03-01,2103039,cimento,-0.73,0.0202,IPCA-15
2020-03-01,2103040,tijolo,-1.4,0.0174,IPCA-15
2020-03-01,2103041,material hidraulico,-2.47,0.0373,IPCA-15
2020-03-01,2103042,mao de obra,0.16,0.6712,IPCA-15
2020-03-01,2103048,areia,1.64,0.012,IPCA-15
2020-03-01,2103055,telha,-0.22,0.0368,IPCA-15
2020-03-01,2104,artigos de limpeza,0.76,0.7335,IPCA-15
2020-03-01,2104003,saco para lixo,1.41,0.0044,IPCA-15
2020-03-01,2104005,agua sanitaria,-0.24,0.0629,IPCA-15
2020-03-01,2104008,detergente,0.99,0.1482,IPCA-15
2020-03-01,2104009,sabao em po,0.64,0.2234,IPCA-15
2020-03-01,2104012,desinfetante,0.8,0.0607,IPCA-15
2020-03-01,2104015,sabao em barra,-0.2,0.0259,IPCA-15
2020-03-01,2104016,esponja de limpeza,0.02,0.0036,IPCA-15
2020-03-01,2104019,sabao liquido,0.22,0.0052,IPCA-15
2020-03-01,2104020,limpador multiuso,1.57,0.027,IPCA-15
2020-03-01,2104041,papel toalha,-0.76,0.0051,IPCA-15
2020-03-01,2104085,amaciante e alvejante,1.14,0.1671,IPCA-15
2020-03-01,22,combustiveis e energia,-0.94,5.5276,IPCA-15
2020-03-01,2201,combustiveis (domesticos),0.37,1.1873,IPCA-15
2020-03-01,2201003,carvao vegetal,-0.13,0.0034,IPCA-15
2020-03-01,2201004,gas de botijao,0.41,1.0451,IPCA-15
2020-03-01,2201005,gas encanado,0.06,0.1388,IPCA-15
2020-03-01,2202,energia eletrica residencial,-1.3,4.3402,IPCA-15
2020-03-01,3,artigos de residencia,-0.05,3.7262,IPCA-15
2020-03-01,31,moveis e utensilios,-0.43,1.7746,IPCA-15
2020-03-01,3101,mobiliario,-0.81,1.1136,IPCA-15
2020-03-01,3101002,movel para sala,-0.49,0.3688,IPCA-15
2020-03-01,3101003,movel para quarto,-1.13,0.4962,IPCA-15
2020-03-01,3101015,movel para copa e cozinha,-0.42,0.2067,IPCA-15
2020-03-01,3101016,movel infantil,-0.89,0.0278,IPCA-15
2020-03-01,3101017,colchao,-3.65,0.0141,IPCA-15
2020-03-01,3102,utensilios e enfeites,-0.22,0.4747,IPCA-15
2020-03-01,3102001,artigos de iluminacao,-1.08,0.0827,IPCA-15
2020-03-01,3102005,tapete,-0.29,0.0623,IPCA-15
2020-03-01,3102006,cortina,0.34,0.0942,IPCA-15
2020-03-01,3102007,utensilios de metal,-0.31,0.1583,IPCA-15
2020-03-01,3102009,utensilios de vidro e louca,0.23,0.0489,IPCA-15
2020-03-01,3102010,utensilios de plastico,-0.6,0.0086,IPCA-15
2020-03-01,3102035,flores naturais,3.45,0.0055,IPCA-15
2020-03-01,3102337,utensilios para bebe,-0.29,0.0143,IPCA-15
2020-03-01,3103,"cama, mesa e banho",1.3,0.1863,IPCA-15
2020-03-01,3103001,roupa de cama,1.36,0.1817,IPCA-15
2020-03-01,3103003,roupa de banho,-1.22,0.0046,IPCA-15
2020-03-01,32,aparelhos eletroeletronicos,0.29,1.6398,IPCA-15
2020-03-01,3201,eletrodomesticos e equipamentos,0.5,0.8809,IPCA-15
2020-03-01,3201001,refrigerador,-0.17,0.3436,IPCA-15
2020-03-01,3201002,ar-condicionado,-0.85,0.1027,IPCA-15
2020-03-01,3201006,maquina de lavar roupa,1.36,0.2466,IPCA-15
2020-03-01,3201013,ventilador,-1.04,0.015,IPCA-15
2020-03-01,3201021,fogao,1.61,0.166,IPCA-15
2020-03-01,3201050,chuveiro eletrico,0.32,0.0071,IPCA-15
2020-03-01,3202,"tv, som e informatica",0.05,0.759,IPCA-15
2020-03-01,3202001,televisor,-0.79,0.4456,IPCA-15
2020-03-01,3202003,aparelho de som,0.48,0.0115,IPCA-15
2020-03-01,3202008,videogame (console),-4.37,0.0035,IPCA-15
2020-03-01,3202028,computador pessoal,1.34,0.2984,IPCA-15
2020-03-01,33,consertos e manutencao,0.34,0.3118,IPCA-15
2020-03-01,3301002,conserto de refrigerador,0.32,0.0168,IPCA-15
2020-03-01,3301006,conserto de televisor,1.28,0.0023,IPCA-15
2020-03-01,3301015,conserto de maquina de lavar roupa,0.08,0.0045,IPCA-15
2020-03-01,3301022,reforma de estofado,1.69,0.0474,IPCA-15
2020-03-01,3301088,conserto de aparelho celular,0.81,0.0655,IPCA-15
2020-03-01,3301130,conserto de bicicleta,-0.21,0.1751,IPCA-15
2020-03-01,4,vestuario,-0.22,4.4971,IPCA-15
2020-03-01,41,roupas,-0.34,3.0651,IPCA-15
2020-03-01,4101,roupa masculina,0.16,1.0657,IPCA-15
2020-03-01,4101002,calca comprida masculina,0.33,0.2925,IPCA-15
2020-03-01,4101005,agasalho masculino,0.48,0.0229,IPCA-15
2020-03-01,4101006,bermuda/short masculino,-0.6,0.1718,IPCA-15
2020-03-01,4101008,cueca,-1.76,0.0055,IPCA-15
2020-03-01,4101009,camisa/camiseta masculina,0.31,0.5729,IPCA-15
2020-03-01,4102,roupa feminina,-0.75,1.3824,IPCA-15
2020-03-01,4102002,calca comprida feminina,-0.2,0.3238,IPCA-15
2020-03-01,4102003,agasalho feminino,-0.1,0.0272,IPCA-15
2020-03-01,4102004,saia,0.37,0.0079,IPCA-15
2020-03-01,4102005,vestido,-0.43,0.3052,IPCA-15
2020-03-01,4102008,blusa,-1.44,0.5391,IPCA-15
2020-03-01,4102010,lingerie,0.18,0.1118,IPCA-15
2020-03-01,4102013,bermuda/short feminino,-1.32,0.0675,IPCA-15
2020-03-01,4103,roupa infantil,-0.31,0.6171,IPCA-15
2020-03-01,4103001,uniforme escolar,1.25,0.0842,IPCA-15
2020-03-01,4103002,calca comprida infantil,0.68,0.0772,IPCA-15
2020-03-01,4103005,agasalho infantil,-1.79,0.0088,IPCA-15
2020-03-01,4103007,vestido infantil,0.96,0.0537,IPCA-15
2020-03-01,4103008,bermuda/short infantil,-1.71,0.0558,IPCA-15
2020-03-01,4103011,camisa/camiseta infantil,-0.87,0.1964,IPCA-15
2020-03-01,4103031,conjunto infantil,-0.83,0.1409,IPCA-15
2020-03-01,42,calcados e acessorios,-0.24,1.1816,IPCA-15
2020-03-01,4201002,sapato masculino,-0.28,0.1544,IPCA-15
2020-03-01,4201003,sapato feminino,-0.1,0.2761,IPCA-15
2020-03-01,4201004,sapato infantil,0.53,0.0273,IPCA-15
2020-03-01,4201015,bolsa,0.31,0.0628,IPCA-15
2020-03-01,4201040,mochila,-0.5,0.0096,IPCA-15
2020-03-01,4201063,tenis,-0.17,0.4525,IPCA-15
2020-03-01,4201098,sandalia/chinelo,-0.83,0.1989,IPCA-15
2020-03-01,43,joias e bijuterias,1.6,0.1957,IPCA-15
2020-03-01,4301001,bijuteria,-0.92,0.0181,IPCA-15
2020-03-01,4301002,joia,2.7,0.1276,IPCA-15
2020-03-01,4301004,relogio de pulso,-0.3,0.05,IPCA-15
2020-03-01,44,tecidos e armarinho,0.64,0.0546,IPCA-15
2020-03-01,4401001,tecido,0.67,0.0448,IPCA-15
2020-03-01,4401002,artigos de armarinho,0.54,0.0099,IPCA-15
2020-03-01,5,transportes,-0.8,20.5713,IPCA-15
2020-03-01,5101,transporte publico,-3.18,3.342,IPCA-15
2020-03-01,5101001,onibus urbano,0.06,1.3834,IPCA-15
2020-03-01,5101002,taxi,0.0,0.2014,IPCA-15
2020-03-01,5101004,trem,0.49,0.0397,IPCA-15
2020-03-01,5101006,onibus intermunicipal,1.26,0.4349,IPCA-15
2020-03-01,5101007,onibus interestadual,-0.41,0.1212,IPCA-15
2020-03-01,5101010,passagem aerea,-16.88,0.6597,IPCA-15
2020-03-01,5101011,metro,0.0,0.0731,IPCA-15
2020-03-01,5101026,transporte escolar,1.62,0.1344,IPCA-15
2020-03-01,5101051,transporte por aplicativo,-1.42,0.2241,IPCA-15
2020-03-01,5101053,integracao transporte publico,0.0,0.0702,IPCA-15
2020-03-01,5102,veiculo proprio,0.13,11.1274,IPCA-15
2020-03-01,5102001,automovel novo,0.05,2.9369,IPCA-15
2020-03-01,5102004,emplacamento e licenca,0.3,2.3772,IPCA-15
2020-03-01,5102005,seguro voluntario de veiculo,-1.46,0.8595,IPCA-15
2020-03-01,5102006,multa,0.0,0.1258,IPCA-15
2020-03-01,5102007,oleo lubrificante,0.23,0.1283,IPCA-15
2020-03-01,5102009,acessorios e pecas,0.3,0.1725,IPCA-15
2020-03-01,5102010,pneu,0.7,0.1976,IPCA-15
2020-03-01,5102011,conserto de automovel,0.22,1.6781,IPCA-15
2020-03-01,5102013,estacionamento,0.04,0.0705,IPCA-15
2020-03-01,5102015,pedagio,0.0,0.0958,IPCA-15
2020-03-01,5102020,automovel usado,0.56,1.8704,IPCA-15
2020-03-01,5102037,pintura de veiculo,-0.16,0.0164,IPCA-15
2020-03-01,5102051,aluguel de veiculo,-1.79,0.0221,IPCA-15
2020-03-01,5102053,motocicleta,0.41,0.5763,IPCA-15
2020-03-01,5104,combustiveis (veiculos),-1.19,6.1019,IPCA-15
2020-03-01,5104001,gasolina,-1.18,5.1214,IPCA-15
2020-03-01,5104002,etanol,-1.06,0.72,IPCA-15
2020-03-01,5104003,oleo diesel,-1.95,0.1953,IPCA-15
2020-03-01,5104005,gas veicular,-0.89,0.0652,IPCA-15
2020-03-01,6,saude e cuidados pessoais,0.84,13.414,IPCA-15
2020-03-01,61,produtos farmaceuticos e oticos,-0.11,3.7539,IPCA-15
2020-03-01,6101,produtos farmaceuticos,-0.07,3.4447,IPCA-15
2020-03-01,6101001,anti-infeccioso e antibiotico,-0.7,0.2495,IPCA-15
2020-03-01,6101002,analgesico e antitermico,-0.04,0.5494,IPCA-15
2020-03-01,6101003,anti-inflamatorio e antirreumatico,0.35,0.1597,IPCA-15
2020-03-01,6101004,antigripal e antitussigeno,-0.02,0.2004,IPCA-15
2020-03-01,6101006,dermatologico,-0.03,0.1282,IPCA-15
2020-03-01,6101007,antialergico e broncodilatador,-0.24,0.1789,IPCA-15
2020-03-01,6101009,gastroprotetor,0.07,0.1381,IPCA-15
2020-03-01,6101010,vitamina e fortificante,0.37,0.2261,IPCA-15
2020-03-01,6101011,hormonal,0.92,0.1998,IPCA-15
2020-03-01,6101013,psicotropico e anorexigeno,-0.19,0.3088,IPCA-15
2020-03-01,6101014,hipotensor e hipocolesterolemico,-0.43,0.6516,IPCA-15
2020-03-01,6101051,oftalmologico,-0.18,0.0963,IPCA-15
2020-03-01,6101064,antidiabetico,0.15,0.1965,IPCA-15
2020-03-01,6101148,neurologico,-0.01,0.1612,IPCA-15
2020-03-01,6102,produtos oticos,-0.59,0.3092,IPCA-15
2020-03-01,6102012,oculos de grau,-0.59,0.3092,IPCA-15
2020-03-01,62,servicos de saude,0.45,5.8372,IPCA-15
2020-03-01,6201,servicos medicos e dentarios,-0.01,1.143,IPCA-15
2020-03-01,6201002,medico,0.21,0.55,IPCA-15
2020-03-01,6201003,dentista,-0.19,0.5252,IPCA-15
2020-03-01,6201005,aparelho ortodontico,0.69,0.0188,IPCA-15
2020-03-01,6201010,psicologo,-0.88,0.049,IPCA-15
2020-03-01,6202,servicos laboratoriais e hospitalares,0.33,0.6277,IPCA-15
2020-03-01,6202003,exame de laboratorio,-0.02,0.1095,IPCA-15
2020-03-01,6202004,hospitalizacao e cirurgia,0.53,0.3836,IPCA-15
2020-03-01,6202006,exame de imagem,0.04,0.1346,IPCA-15
2020-03-01,6203,plano de saude,0.6,4.0665,IPCA-15
2020-03-01,63,cuidados pessoais,2.36,3.8229,IPCA-15
2020-03-01,6301,higiene pessoal,2.36,3.8229,IPCA-15
2020-03-01,6301001,produto para cabelo,1.01,0.6247,IPCA-15
2020-03-01,6301002,fralda descartavel,0.53,0.2192,IPCA-15
2020-03-01,6301004,produto para barba,0.5,0.1347,IPCA-15
2020-03-01,6301006,produto para pele,4.37,0.3763,IPCA-15
2020-03-01,6301007,produto para higiene bucal,0.65,0.2596,IPCA-15
2020-03-01,6301010,produto para unha,0.42,0.0041,IPCA-15
2020-03-01,6301011,perfume,5.1,0.978,IPCA-15
2020-03-01,6301014,desodorante,0.01,0.4525,IPCA-15
2020-03-01,6301015,absorvente higienico,0.93,0.1103,IPCA-15
2020-03-01,6301016,sabonete,0.36,0.2894,IPCA-15
2020-03-01,6301017,papel higienico,0.24,0.2078,IPCA-15
2020-03-01,6301020,artigos de maquiagem,6.84,0.1664,IPCA-15
2020-03-01,7,despesas pessoais,0.03,10.8167,IPCA-15
2020-03-01,71,servicos pessoais,0.16,6.8105,IPCA-15
2020-03-01,7101001,costureira,-0.94,0.0117,IPCA-15
2020-03-01,7101005,manicure,0.28,0.3957,IPCA-15
2020-03-01,7101010,empregado domestico,0.46,3.1782,IPCA-15
2020-03-01,7101011,cabeleireiro e barbeiro,-0.44,1.0796,IPCA-15
2020-03-01,7101014,depilacao,0.65,0.0605,IPCA-15
2020-03-01,7101034,cartorio,0.05,0.0185,IPCA-15
2020-03-01,7101036,despachante,0.26,0.0987,IPCA-15
2020-03-01,7101076,servico bancario,0.0,1.798,IPCA-15
2020-03-01,7101090,conselho de classe,0.14,0.0586,IPCA-15
2020-03-01,7101144,sobrancelha,-0.67,0.1109,IPCA-15
2020-03-01,72,recreacao e fumo,-0.2,4.0062,IPCA-15
2020-03-01,7201,recreacao,-0.23,3.4554,IPCA-15
2020-03-01,7201006,clube,0.23,0.0835,IPCA-15
2020-03-01,7201010,instrumento musical,2.41,0.0191,IPCA-15
2020-03-01,7201015,tratamento de animais (clinica),0.39,0.303,IPCA-15
2020-03-01,7201019,bicicleta,0.13,0.0946,IPCA-15
2020-03-01,7201020,alimento para animais,-0.76,0.3436,IPCA-15
2020-03-01,7201023,brinquedo,-0.44,0.2288,IPCA-15
2020-03-01,7201054,casa noturna,0.5,0.045,IPCA-15
2020-03-01,7201063,jogos de azar,0.0,0.5278,IPCA-15
2020-03-01,7201067,material de caca e pesca,-0.46,0.0115,IPCA-15
2020-03-01,7201090,hospedagem,1.34,0.6024,IPCA-15
2020-03-01,7201095,pacote turistico,-2.57,0.4995,IPCA-15
2020-03-01,7201256,servico de higiene para animais,0.27,0.1482,IPCA-15
2020-03-01,7201266,"cinema, teatro e concertos",-0.38,0.5483,IPCA-15
2020-03-01,7202,fumo,0.0,0.5508,IPCA-15
2020-03-01,7202041,cigarro,0.0,0.5508,IPCA-15
2020-03-01,8,educacao,0.61,6.4158,IPCA-15
2020-03-01,81,"cursos, leitura e papelaria",0.61,6.4158,IPCA-15
2020-03-01,8101,cursos regulares,0.68,4.8548,IPCA-15
2020-03-01,8101001,creche,0.28,0.2061,IPCA-15
2020-03-01,8101002,pre-escola,0.42,0.3467,IPCA-15
2020-03-01,8101003,ensino fundamental,0.97,1.6046,IPCA-15
2020-03-01,8101004,ensino medio,1.18,0.3976,IPCA-15
2020-03-01,8101005,ensino superior,0.46,1.9134,IPCA-15
2020-03-01,8101006,pos-graduacao,0.55,0.3092,IPCA-15
2020-03-01,8101008,educacao de jovens e adultos,0.22,0.0445,IPCA-15
2020-03-01,8101045,curso tecnico,-0.39,0.0325,IPCA-15
2020-03-01,8102,leitura,1.54,0.5412,IPCA-15
2020-03-01,8102001,jornal diario,1.8,0.0296,IPCA-15
2020-03-01,8102004,revista,0.0,0.0287,IPCA-15
2020-03-01,8102007,livro didatico,1.38,0.3845,IPCA-15
2020-03-01,8102008,livro nao didatico,2.53,0.0984,IPCA-15
2020-03-01,8103,papelaria,0.1,0.142,IPCA-15
2020-03-01,8103001,caderno,-0.35,0.0525,IPCA-15
2020-03-01,8103014,artigos de papelaria,0.37,0.0895,IPCA-15
2020-03-01,8104,cursos diversos,-0.24,0.8779,IPCA-15
2020-03-01,8104001,curso preparatorio,0.0,0.0821,IPCA-15
2020-03-01,8104003,curso de idioma,-0.42,0.3284,IPCA-15
2020-03-01,8104005,autoescola,0.75,0.05,IPCA-15
2020-03-01,8104006,atividades fisicas,-0.27,0.4174,IPCA-15
2020-03-01,9,comunicacao,0.33,5.6743,IPCA-15
2020-03-01,9101001,correio,9.29,0.0648,IPCA-15
2020-03-01,9101002,plano de telefonia fixa,0.38,0.2636,IPCA-15
2020-03-01,9101008,plano de telefonia movel,0.0,1.6094,IPCA-15
2020-03-01,9101010,tv por assinatura,0.0,0.4064,IPCA-15
2020-03-01,9101018,acesso a internet,0.0,0.5438,IPCA-15
2020-03-01,9101019,aparelho telefonico,1.17,0.997,IPCA-15
2020-03-01,9101115,servicos de streaming,0.0,0.0696,IPCA-15
2020-03-01,9101116,"combo de telefonia, internet e tv por assinatura",0.0,1.7196,IPCA-15
2020-04-01,0,indice geral,-0.31,100.0,IPCA
2020-04-01,1,alimentacao e bebidas,1.79,19.5588,IPCA
2020-04-01,11,alimentacao no domicilio,2.24,13.6323,IPCA
2020-04-01,1101,"cereais, leguminosas e oleaginosas",6.95,0.7039,IPCA
2020-04-01,1101002,arroz,3.88,0.4915,IPCA
2020-04-01,1101051,feijao - mulatinho,15.34,0.0123,IPCA
2020-04-01,1101052,feijao - preto,10.41,0.049,IPCA
2020-04-01,1101053,feijao - macacar (fradinho),5.55,0.0137,IPCA
2020-04-01,1101073,feijao - carioca (rajado),17.29,0.127,IPCA
2020-04-01,1101079,milho (em grao),1.01,0.0104,IPCA
2020-04-01,1102,"farinhas, feculas e massas",1.39,0.4572,IPCA
2020-04-01,1102001,farinha de arroz,0.39,0.0028,IPCA
2020-04-01,1102006,macarrao,1.14,0.1449,IPCA
2020-04-01,1102008,fuba de milho,0.45,0.0081,IPCA
2020-04-01,1102010,flocos de milho,0.15,0.0101,IPCA
2020-04-01,1102012,farinha de trigo,4.76,0.0463,IPCA
2020-04-01,1102023,farinha de mandioca,1.53,0.0991,IPCA
2020-04-01,1102029,massa semipreparada,0.59,0.1191,IPCA
2020-04-01,1102061,macarrao instantaneo,0.74,0.0269,IPCA
2020-04-01,1103,"tuberculos, raizes e legumes",12.82,0.6928,IPCA
2020-04-01,1103002,batata-doce,10.98,0.0249,IPCA
2020-04-01,1103003,batata-inglesa,22.81,0.1682,IPCA
2020-04-01,1103004,inhame,-0.49,0.0017,IPCA
2020-04-01,1103005,mandioca (aipim),8.43,0.0138,IPCA
2020-04-01,1103020,abobrinha,1.09,0.0095,IPCA
2020-04-01,1103025,pepino,-0.34,0.0026,IPCA
2020-04-01,1103026,pimentao,16.99,0.0125,IPCA
2020-04-01,1103028,tomate,-2.95,0.2797,IPCA
2020-04-01,1103043,cebola,34.83,0.1128,IPCA
2020-04-01,1103044,cenoura,19.91,0.0671,IPCA
2020-04-01,1104,acucares e derivados,0.05,0.6275,IPCA
2020-04-01,1104003,acucar refinado,1.72,0.0887,IPCA
2020-04-01,1104004,acucar cristal,3.36,0.0993,IPCA
2020-04-01,1104018,balas,-0.54,0.0167,IPCA
2020-04-01,1104023,chocolate em barra e bombom,-1.78,0.1822,IPCA
2020-04-01,1104032,sorvete,-0.66,0.1313,IPCA
2020-04-01,1104052,chocolate e achocolatado em po,-0.36,0.1074,IPCA
2020-04-01,1104060,doce de frutas em pasta,3.02,0.0014,IPCA
2020-04-01,1104067,acucar demerara,1.14,0.0004,IPCA
2020-04-01,1105,hortalicas e verduras,7.66,0.1983,IPCA
2020-04-01,1105001,alface,6.58,0.089,IPCA
2020-04-01,1105004,coentro,6.02,0.0086,IPCA
2020-04-01,1105005,couve,6.89,0.016,IPCA
2020-04-01,1105006,couve-flor,12.85,0.0028,IPCA
2020-04-01,1105010,repolho,9.77,0.0149,IPCA
2020-04-01,1105012,cheiro-verde,14.38,0.0397,IPCA
2020-04-01,1105019,brocolis,0.69,0.0272,IPCA
2020-04-01,1106,frutas,5.91,0.8792,IPCA
2020-04-01,1106001,banana-da-terra,-9.25,0.0169,IPCA
2020-04-01,1106003,abacaxi,11.37,0.0176,IPCA
2020-04-01,1106004,abacate,4.58,0.0013,IPCA
2020-04-01,1106005,banana - d'agua,8.68,0.0922,IPCA
2020-04-01,1106006,banana - maca,0.06,0.0043,IPCA
2020-04-01,1106008,banana - prata,2.83,0.1723,IPCA
2020-04-01,1106011,laranja - baia,-1.6,0.0044,IPCA
2020-04-01,1106012,laranja - lima,0.34,0.0045,IPCA
2020-04-01,1106015,limao,11.14,0.0153,IPCA
2020-04-01,1106017,maca,2.3,0.1378,IPCA
2020-04-01,1106018,mamao,21.33,0.0737,IPCA
2020-04-01,1106019,manga,-3.1,0.0581,IPCA
2020-04-01,1106020,maracuja,0.73,0.0084,IPCA
2020-04-01,1106021,melancia,0.62,0.0278,IPCA
2020-04-01,1106022,melao,8.99,0.0148,IPCA
2020-04-01,1106023,pera,2.39,0.0196,IPCA
2020-04-01,1106027,tangerina,7.48,0.0287,IPCA
2020-04-01,1106028,uva,5.28,0.0739,IPCA
2020-04-01,1106039,laranja - pera,10.93,0.0946,IPCA
2020-04-01,1106051,morango,15.61,0.0078,IPCA
2020-04-01,1106084,goiaba,4.12,0.0051,IPCA
2020-04-01,1107,carnes,-2.01,2.4482,IPCA
2020-04-01,1107009,figado,1.62,0.0174,IPCA
2020-04-01,1107018,carne de porco,-2.72,0.3266,IPCA
2020-04-01,1107031,carne de carneiro,0.16,0.0023,IPCA
2020-04-01,1107081,cupim,0.66,0.0092,IPCA
2020-04-01,1107084,contrafile,-3.48,0.3957,IPCA
2020-04-01,1107085,file-mignon,-2.73,0.0248,IPCA
2020-04-01,1107087,cha de dentro,-1.0,0.2722,IPCA
2020-04-01,1107088,alcatra,-4.29,0.3087,IPCA
2020-04-01,1107089,patinho,-2.35,0.1492,IPCA
2020-04-01,1107090,lagarto redondo,-5.33,0.0074,IPCA
2020-04-01,1107091,lagarto comum,-2.4,0.0635,IPCA
2020-04-01,1107093,musculo,-0.13,0.1314,IPCA
2020-04-01,1107094,pa,-1.13,0.101,IPCA
2020-04-01,1107095,acem,-0.42,0.2372,IPCA
2020-04-01,1107096,peito,-2.99,0.0131,IPCA
2020-04-01,1107097,capa de file,-2.24,0.0363,IPCA
2020-04-01,1107099,costela,-0.16,0.3152,IPCA
2020-04-01,1107208,picanha,-2.0,0.037,IPCA
2020-04-01,1108,pescados,1.09,0.2258,IPCA
2020-04-01,1108002,peixe - anchova,0.12,0.0006,IPCA
2020-04-01,1108004,peixe - corvina,1.08,0.0231,IPCA
2020-04-01,1108011,peixe - tainha,29.91,0.0018,IPCA
2020-04-01,1108012,peixe - sardinha,-4.73,0.0053,IPCA
2020-04-01,1108013,camarao,0.47,0.0306,IPCA
2020-04-01,1108019,peixe - cavala,-0.6,0.0008,IPCA
2020-04-01,1108029,peixe - cacao,-1.53,0.0068,IPCA
2020-04-01,1108031,peixe - merluza,0.3,0.0163,IPCA
2020-04-01,1108032,peixe - serra,0.83,0.0012,IPCA
2020-04-01,1108038,peixe - pescada,1.87,0.032,IPCA
2020-04-01,1108045,caranguejo,2.65,0.0052,IPCA
2020-04-01,1108049,peixe - castanha,0.12,0.001,IPCA
2020-04-01,1108052,peixe - palombeta,7.95,0.0007,IPCA
2020-04-01,1108072,peixe - curimata,-1.72,0.0006,IPCA
2020-04-01,1108075,peixe - salmao,3.57,0.0161,IPCA
2020-04-01,1108080,peixe - tilapia,-0.95,0.0488,IPCA
2020-04-01,1108087,peixe - tambaqui,2.35,0.0226,IPCA
2020-04-01,1108088,peixe - dourada,4.2,0.007,IPCA
2020-04-01,1108092,peixe - filhote,1.6,0.0038,IPCA
2020-04-01,1108096,peixe - peroa,3.83,0.0007,IPCA
2020-04-01,1108112,peixe - pintado,3.77,0.0003,IPCA
2020-04-01,1108125,peixe - aruana,0.82,0.0006,IPCA
2020-04-01,1109,carnes e peixes industrializados,-1.04,0.6414,IPCA
2020-04-01,1109002,presunto,0.58,0.1007,IPCA
2020-04-01,1109007,salsicha,-1.83,0.0427,IPCA
2020-04-01,1109008,linguica,-2.01,0.3087,IPCA
2020-04-01,1109010,mortadela,-0.95,0.0522,IPCA
2020-04-01,1109012,salame,-2.39,0.0089,IPCA
2020-04-01,1109023,bacalhau,1.06,0.0098,IPCA
2020-04-01,1109056,carne-seca e de sol,0.28,0.1098,IPCA
2020-04-01,1109058,carne de porco salgada e defumada,-0.17,0.0087,IPCA
2020-04-01,1110,aves e ovos,2.55,1.1601,IPCA
2020-04-01,1110009,frango inteiro,1.62,0.3468,IPCA
2020-04-01,1110010,frango em pedacos,1.51,0.5709,IPCA
2020-04-01,1110044,ovo de galinha,6.31,0.2424,IPCA
2020-04-01,1111,leites e derivados,3.83,1.5846,IPCA
2020-04-01,1111004,leite longa vida,9.59,0.6276,IPCA
2020-04-01,1111008,leite condensado,1.75,0.0195,IPCA
2020-04-01,1111009,leite em po,2.17,0.1858,IPCA
2020-04-01,1111011,queijo,-1.48,0.4829,IPCA
2020-04-01,1111019,iogurte e bebidas lacteas,1.72,0.1498,IPCA
2020-04-01,1111021,requeijao,1.62,0.0497,IPCA
2020-04-01,1111031,manteiga,-1.01,0.059,IPCA
2020-04-01,1111038,leite fermentado,5.56,0.0103,IPCA
2020-04-01,1112,panificados,0.29,1.5791,IPCA
2020-04-01,1112003,biscoito,1.43,0.4313,IPCA
2020-04-01,1112015,pao frances,-0.49,0.8042,IPCA
2020-04-01,1112017,pao doce,-0.07,0.0842,IPCA
2020-04-01,1112018,pao de forma,0.31,0.0953,IPCA
2020-04-01,1112019,bolo,1.92,0.1371,IPCA
2020-04-01,1112025,pao de queijo,-1.87,0.0269,IPCA
2020-04-01,1113,oleos e gorduras,1.11,0.336,IPCA
2020-04-01,1113013,oleo de soja,1.49,0.1854,IPCA
2020-04-01,1113014,azeite de oliva,2.13,0.0599,IPCA
2020-04-01,1113040,margarina,-0.33,0.0907,IPCA
2020-04-01,1114,bebidas e infusoes,1.52,1.5805,IPCA
2020-04-01,1114001,suco de frutas,2.9,0.1275,IPCA
2020-04-01,1114003,polpa de fruta (congelada),1.87,0.013,IPCA
2020-04-01,1114004,acai (emulsao),4.08,0.0649,IPCA
2020-04-01,1114022,cafe moido,1.3,0.2839,IPCA
2020-04-01,1114023,cafe soluvel,3.24,0.0083,IPCA
2020-04-01,1114083,refrigerante e agua mineral,1.19,0.4994,IPCA
2020-04-01,1114084,cerveja,0.65,0.4042,IPCA
2020-04-01,1114085,outras bebidas alcoolicas,0.49,0.0342,IPCA
2020-04-01,1114087,vinho,4.4,0.068,IPCA
2020-04-01,1114090,suco em po,1.66,0.0491,IPCA
2020-04-01,1114091,cha mate (erva mate),3.23,0.0281,IPCA
2020-04-01,1115,enlatados e conservas,1.09,0.1459,IPCA
2020-04-01,1115013,alimento infantil,9.02,0.0019,IPCA
2020-04-01,1115016,palmito em conserva,-2.38,0.0186,IPCA
2020-04-01,1115017,pepino em conserva,1.74,0.0041,IPCA
2020-04-01,1115039,sardinha em conserva,2.25,0.0387,IPCA
2020-04-01,1115050,salsicha em conserva,8.47,0.0012,IPCA
2020-04-01,1115056,sopa desidratada,-1.47,0.0019,IPCA
2020-04-01,1115057,azeitona,0.63,0.0318,IPCA
2020-04-01,1115058,milho-verde em conserva,1.33,0.0269,IPCA
2020-04-01,1115075,atum em conserva,1.41,0.0209,IPCA
2020-04-01,1116,sal e condimentos,6.17,0.3719,IPCA
2020-04-01,1116001,leite de coco,0.33,0.0021,IPCA
2020-04-01,1116005,atomatado,2.79,0.11,IPCA
2020-04-01,1116010,alho,15.41,0.1248,IPCA
2020-04-01,1116013,sal,0.48,0.0043,IPCA
2020-04-01,1116022,colorau,1.82,0.0007,IPCA
2020-04-01,1116023,caldo de tucupi,1.97,0.0009,IPCA
2020-04-01,1116026,fermento,2.56,0.0057,IPCA
2020-04-01,1116033,maionese,1.48,0.0446,IPCA
